domain,n_agents,topology_family,condition,prompt_id,variation_type,answer_entropy,flip_rate,self_consistency,total_tokens,total_cost
games,8,star,team,36,paraphrase,0.4907,0.1965,0.814,7609,0.022827
games,8,full,team,36,paraphrase,0.5709,0.1651,0.7623,6756,0.020268
games,8,hierarchy,team,36,paraphrase,0.5351,0.2009,0.6921,7230,0.02169
games,1,none,single_llm,37,seed,1.029,0.3241,0.5568,959,0.002877
games,4,none,ensemble,37,seed,0.8493,0.2167,0.617,3730,0.01119
games,6,none,ensemble,37,seed,0.4807,0.1771,0.8539,5083,0.015249
games,8,none,ensemble,37,seed,0.6173,0.2062,0.734,6941,0.020823
games,4,chain,team,37,seed,0.914,0.2355,0.713,3451,0.010353
games,4,star,team,37,seed,0.6102,0.1487,0.682,2699,0.008097
games,4,full,team,37,seed,0.5604,0.1229,0.7957,2816,0.008448
games,4,hierarchy,team,37,seed,0.3856,0.1582,0.7364,3006,0.009018
games,6,chain,team,37,seed,0.7235,0.1502,0.7987,4790,0.01437
games,6,star,team,37,seed,0.5174,0.1113,0.7817,4432,0.013296
games,6,full,team,37,seed,0.5086,0.1153,0.7474,5276,0.015828
games,6,hierarchy,team,37,seed,0.5843,0.1368,0.7819,4759,0.014277
games,8,chain,team,37,seed,0.4099,0.1562,0.7339,5795,0.017385
games,8,star,team,37,seed,0.2844,0.109,0.8233,5955,0.017865
games,8,full,team,37,seed,0.6687,0.1388,0.8702,6908,0.020724
games,8,hierarchy,team,37,seed,0.652,0.1019,0.657,6114,0.018342
games,1,none,single_llm,37,paraphrase,1.3637,0.4191,0.5293,905,0.002715
games,4,none,ensemble,37,paraphrase,1.0258,0.3499,0.5536,2849,0.008547
games,6,none,ensemble,37,paraphrase,1.0919,0.2923,0.6126,4501,0.013503
games,8,none,ensemble,37,paraphrase,0.7521,0.2329,0.613,5439,0.016317
games,4,chain,team,37,paraphrase,0.7905,0.2563,0.7554,3293,0.009879
games,4,star,team,37,paraphrase,0.7865,0.2203,0.7239,3315,0.009945
games,4,full,team,37,paraphrase,0.8016,0.2262,0.794,3202,0.009606
games,4,hierarchy,team,37,paraphrase,0.8593,0.2404,0.6294,3285,0.009855
games,6,chain,team,37,paraphrase,0.7241,0.2578,0.7357,4632,0.013896
games,6,star,team,37,paraphrase,0.5209,0.2268,0.7659,4530,0.01359
games,6,full,team,37,paraphrase,0.6825,0.1494,0.7254,5585,0.016755
games,6,hierarchy,team,37,paraphrase,0.7085,0.2004,0.749,4874,0.014622
games,8,chain,team,37,paraphrase,0.3021,0.1771,0.7225,6171,0.018513
games,8,star,team,37,paraphrase,0.5514,0.2285,0.7389,5723,0.017169
games,8,full,team,37,paraphrase,0.5292,0.1503,0.7572,6213,0.018639
games,8,hierarchy,team,37,paraphrase,0.7709,0.1037,0.7256,6397,0.019191
games,1,none,single_llm,38,seed,1.0828,0.404,0.6069,796,0.002388
games,4,none,ensemble,38,seed,0.8675,0.2444,0.6437,3174,0.009522
games,6,none,ensemble,38,seed,0.7956,0.2399,0.7352,4209,0.012627
games,8,none,ensemble,38,seed,0.6239,0.1209,0.782,6560,0.01968
games,4,chain,team,38,seed,0.7805,0.1628,0.8292,3005,0.009015
games,4,star,team,38,seed,0.6968,0.2242,0.7207,3025,0.009075
games,4,full,team,38,seed,0.6679,0.2843,0.7951,3714,0.011142
games,4,hierarchy,team,38,seed,0.8206,0.2147,0.7105,3539,0.010617
games,6,chain,team,38,seed,0.4218,0.2388,0.7646,3527,0.010581
games,6,star,team,38,seed,0.4875,0.1709,0.7728,5143,0.015429
games,6,full,team,38,seed,0.4066,0.0725,0.7911,4815,0.014445
games,6,hierarchy,team,38,seed,0.5068,0.2038,0.7321,4950,0.01485
games,8,chain,team,38,seed,0.5035,0.0911,0.699,6407,0.019221
games,8,star,team,38,seed,0.6448,0.1465,0.7087,4409,0.013227
games,8,full,team,38,seed,0.49,0.0995,0.8621,5836,0.017508
games,8,hierarchy,team,38,seed,0.5017,0.1672,0.7626,6127,0.018381
games,1,none,single_llm,38,paraphrase,1.2838,0.4426,0.509,877,0.002631
games,4,none,ensemble,38,paraphrase,0.9246,0.2436,0.7286,3006,0.009018
games,6,none,ensemble,38,paraphrase,0.83,0.284,0.654,4614,0.013842
games,8,none,ensemble,38,paraphrase,0.8279,0.2663,0.7005,4891,0.014673
games,4,chain,team,38,paraphrase,0.9981,0.2741,0.729,2759,0.008277
games,4,star,team,38,paraphrase,0.7129,0.2231,0.8035,3012,0.009036
games,4,full,team,38,paraphrase,0.8058,0.204,0.7174,3121,0.009363
games,4,hierarchy,team,38,paraphrase,0.9084,0.1844,0.6542,2576,0.007728
games,6,chain,team,38,paraphrase,0.5428,0.2023,0.6339,4447,0.013341
games,6,star,team,38,paraphrase,0.4001,0.164,0.8046,4993,0.014979
games,6,full,team,38,paraphrase,0.5903,0.1446,0.6778,4253,0.012759
games,6,hierarchy,team,38,paraphrase,0.6173,0.2495,0.7797,5102,0.015306
games,8,chain,team,38,paraphrase,0.5029,0.2143,0.7089,6271,0.018813
games,8,star,team,38,paraphrase,0.7304,0.1129,0.7433,7175,0.021525
games,8,full,team,38,paraphrase,0.3501,0.1376,0.7385,6257,0.018771
games,8,hierarchy,team,38,paraphrase,0.3871,0.2171,0.7783,6725,0.020175
games,1,none,single_llm,39,seed,1.0694,0.3552,0.487,773,0.002319
games,4,none,ensemble,39,seed,1.1584,0.2548,0.5787,3257,0.009771
games,6,none,ensemble,39,seed,0.656,0.1673,0.6275,4586,0.013758
games,8,none,ensemble,39,seed,0.8624,0.2373,0.7614,5696,0.017088
games,4,chain,team,39,seed,0.6759,0.2309,0.7086,3110,0.00933
games,4,star,team,39,seed,0.7241,0.176,0.7813,3709,0.011127
games,4,full,team,39,seed,0.6328,0.2172,0.808,2730,0.00819
games,4,hierarchy,team,39,seed,0.5898,0.1667,0.7173,3171,0.009513
games,6,chain,team,39,seed,0.6331,0.2249,0.77,4586,0.013758
games,6,star,team,39,seed,0.3134,0.1476,0.7859,4887,0.014661
games,6,full,team,39,seed,0.7022,0.1744,0.8339,4338,0.013014
games,6,hierarchy,team,39,seed,0.4903,0.1509,0.7359,5040,0.01512
games,8,chain,team,39,seed,0.5324,0.1098,0.8248,6465,0.019395
games,8,star,team,39,seed,0.2738,0.1213,0.8091,7022,0.021066
games,8,full,team,39,seed,0.3829,0.1365,0.8144,5558,0.016674
games,8,hierarchy,team,39,seed,0.3251,0.1782,0.8448,6606,0.019818
games,1,none,single_llm,39,paraphrase,1.5044,0.4734,0.5579,727,0.002181
games,4,none,ensemble,39,paraphrase,1.1878,0.3368,0.5868,2986,0.008958
games,6,none,ensemble,39,paraphrase,0.929,0.2037,0.692,4342,0.013026
games,8,none,ensemble,39,paraphrase,0.8745,0.2423,0.6741,5915,0.017745
games,4,chain,team,39,paraphrase,0.7939,0.3556,0.7693,3313,0.009939
games,4,star,team,39,paraphrase,0.7575,0.2838,0.7865,2934,0.008802
games,4,full,team,39,paraphrase,0.7223,0.1571,0.7962,3860,0.01158
games,4,hierarchy,team,39,paraphrase,0.788,0.175,0.7504,2910,0.00873
games,6,chain,team,39,paraphrase,0.5853,0.2598,0.7274,4565,0.013695
games,6,star,team,39,paraphrase,0.5366,0.2098,0.7242,4267,0.012801
games,6,full,team,39,paraphrase,0.5383,0.1983,0.7457,4121,0.012363
games,6,hierarchy,team,39,paraphrase,0.7205,0.1052,0.7123,4502,0.013506
games,8,chain,team,39,paraphrase,0.5915,0.2358,0.7813,5944,0.017832
games,8,star,team,39,paraphrase,0.5853,0.1912,0.6694,7616,0.022848
games,8,full,team,39,paraphrase,0.3528,0.1801,0.7845,6576,0.019728
games,8,hierarchy,team,39,paraphrase,0.4972,0.2264,0.667,6357,0.019071
games,1,none,single_llm,40,seed,1.1154,0.3094,0.58,886,0.002658
games,4,none,ensemble,40,seed,0.8588,0.289,0.653,2914,0.008742
games,6,none,ensemble,40,seed,0.7872,0.2123,0.6482,5005,0.015015
games,8,none,ensemble,40,seed,0.7782,0.1288,0.6309,6671,0.020013
games,4,chain,team,40,seed,0.6485,0.2321,0.779,2793,0.008379
games,4,star,team,40,seed,0.5388,0.257,0.7876,3065,0.009195
games,4,full,team,40,seed,0.5566,0.1496,0.7205,3482,0.010446
games,4,hierarchy,team,40,seed,0.6223,0.2437,0.74,2866,0.008598
games,6,chain,team,40,seed,0.529,0.0698,0.7486,4718,0.014154
games,6,star,team,40,seed,0.6041,0.0693,0.8427,5193,0.015579
games,6,full,team,40,seed,0.6168,0.1226,0.8453,4093,0.012279
games,6,hierarchy,team,40,seed,0.6129,0.1239,0.6921,4260,0.01278
games,8,chain,team,40,seed,0.4972,0.1204,0.7838,5242,0.015726
games,8,star,team,40,seed,0.234,0.1782,0.8402,5728,0.017184
games,8,full,team,40,seed,0.4164,0.1441,0.826,6494,0.019482
games,8,hierarchy,team,40,seed,0.5762,0.1041,0.7866,6388,0.019164
games,1,none,single_llm,40,paraphrase,1.2391,0.3866,0.5151,802,0.002406
games,4,none,ensemble,40,paraphrase,0.8542,0.3501,0.5514,3130,0.00939
games,6,none,ensemble,40,paraphrase,0.8627,0.3052,0.5229,5227,0.015681
games,8,none,ensemble,40,paraphrase,0.7488,0.3293,0.6613,6368,0.019104
games,4,chain,team,40,paraphrase,1.0014,0.2689,0.7619,3212,0.009636
games,4,star,team,40,paraphrase,0.8015,0.2528,0.7724,2980,0.00894
games,4,full,team,40,paraphrase,0.6316,0.2045,0.745,3129,0.009387
games,4,hierarchy,team,40,paraphrase,0.851,0.3122,0.6712,2965,0.008895
games,6,chain,team,40,paraphrase,0.508,0.316,0.7299,5030,0.01509
games,6,star,team,40,paraphrase,0.4676,0.2047,0.7701,4678,0.014034
games,6,full,team,40,paraphrase,0.6792,0.2772,0.7073,4309,0.012927
games,6,hierarchy,team,40,paraphrase,0.5338,0.279,0.7867,4734,0.014202
games,8,chain,team,40,paraphrase,0.5803,0.1807,0.7695,6156,0.018468
games,8,star,team,40,paraphrase,0.5007,0.2077,0.7456,6249,0.018747
games,8,full,team,40,paraphrase,0.4977,0.1951,0.8473,6774,0.020322
games,8,hierarchy,team,40,paraphrase,0.627,0.1853,0.7096,6818,0.020454
games,1,none,single_llm,41,seed,1.2257,0.2646,0.527,793,0.002379
games,4,none,ensemble,41,seed,0.8387,0.3241,0.6788,3639,0.010917
games,6,none,ensemble,41,seed,0.8498,0.2313,0.6338,4805,0.014415
games,8,none,ensemble,41,seed,0.7516,0.14,0.6976,6193,0.018579
games,4,chain,team,41,seed,0.7713,0.2385,0.7109,3350,0.01005
games,4,star,team,41,seed,0.6618,0.0752,0.7458,3545,0.010635
games,4,full,team,41,seed,0.4818,0.1745,0.8593,2956,0.008868
games,4,hierarchy,team,41,seed,0.7002,0.1478,0.8414,3173,0.009519
games,6,chain,team,41,seed,0.5763,0.2289,0.7877,4379,0.013137
games,6,star,team,41,seed,0.4569,0.1645,0.7534,3783,0.011349
games,6,full,team,41,seed,0.4863,0.0655,0.8754,4884,0.014652
games,6,hierarchy,team,41,seed,0.4511,0.1268,0.6802,4272,0.012816
games,8,chain,team,41,seed,0.5983,0.2426,0.8013,6341,0.019023
games,8,star,team,41,seed,0.4035,0.0851,0.898,6279,0.018837
games,8,full,team,41,seed,0.6282,0.1591,0.718,5973,0.017919
games,8,hierarchy,team,41,seed,0.3998,0.1301,0.782,8317,0.024951
games,1,none,single_llm,41,paraphrase,1.1184,0.4237,0.5532,799,0.002397
games,4,none,ensemble,41,paraphrase,0.9932,0.2578,0.6164,3363,0.010089
games,6,none,ensemble,41,paraphrase,0.9375,0.3158,0.7348,5249,0.015747
games,8,none,ensemble,41,paraphrase,0.8386,0.2097,0.654,6259,0.018777
games,4,chain,team,41,paraphrase,0.8352,0.2609,0.6532,2819,0.008457
games,4,star,team,41,paraphrase,0.5949,0.2406,0.6565,2879,0.008637
games,4,full,team,41,paraphrase,0.6906,0.1766,0.759,3436,0.010308
games,4,hierarchy,team,41,paraphrase,0.7251,0.2425,0.7469,2971,0.008913
games,6,chain,team,41,paraphrase,0.5733,0.2826,0.7588,5088,0.015264
games,6,star,team,41,paraphrase,0.6942,0.1256,0.8123,4988,0.014964
games,6,full,team,41,paraphrase,0.6727,0.2002,0.7571,4667,0.014001
games,6,hierarchy,team,41,paraphrase,0.6583,0.2023,0.778,4038,0.012114
games,8,chain,team,41,paraphrase,0.5225,0.2951,0.6937,6247,0.018741
games,8,star,team,41,paraphrase,0.4384,0.1968,0.7182,6281,0.018843
games,8,full,team,41,paraphrase,0.5816,0.1354,0.8044,6926,0.020778
games,8,hierarchy,team,41,paraphrase,0.6522,0.199,0.9071,7074,0.021222
games,1,none,single_llm,42,seed,1.2487,0.2974,0.5432,914,0.002742
games,4,none,ensemble,42,seed,1.1051,0.3239,0.6971,2798,0.008394
games,6,none,ensemble,42,seed,0.8766,0.1652,0.6008,4914,0.014742
games,8,none,ensemble,42,seed,0.8128,0.2535,0.7598,6740,0.02022
games,4,chain,team,42,seed,0.6315,0.2158,0.6646,2558,0.007674
games,4,star,team,42,seed,0.7541,0.1599,0.8136,3554,0.010662
games,4,full,team,42,seed,0.5881,0.1936,0.7469,2609,0.007827
games,4,hierarchy,team,42,seed,0.7123,0.1812,0.738,3832,0.011496
games,6,chain,team,42,seed,0.419,0.1901,0.7049,5235,0.015705
games,6,star,team,42,seed,0.5514,0.1599,0.7374,4432,0.013296
games,6,full,team,42,seed,0.5843,0.1956,0.8186,4369,0.013107
games,6,hierarchy,team,42,seed,0.5755,0.2518,0.7797,5501,0.016503
games,8,chain,team,42,seed,0.4226,0.1516,0.796,6654,0.019962
games,8,star,team,42,seed,0.37,0.091,0.8444,7162,0.021486
games,8,full,team,42,seed,0.5679,0.1755,0.8117,6200,0.0186
games,8,hierarchy,team,42,seed,0.6018,0.1619,0.7359,5738,0.017214
games,1,none,single_llm,42,paraphrase,1.3538,0.3994,0.5081,885,0.002655
games,4,none,ensemble,42,paraphrase,1.0711,0.3765,0.4941,3281,0.009843
games,6,none,ensemble,42,paraphrase,0.9815,0.2109,0.6107,4396,0.013188
games,8,none,ensemble,42,paraphrase,0.8326,0.3497,0.8114,5878,0.017634
games,4,chain,team,42,paraphrase,0.8627,0.3024,0.7194,3327,0.009981
games,4,star,team,42,paraphrase,0.7904,0.3175,0.7851,2860,0.00858
games,4,full,team,42,paraphrase,0.8096,0.2657,0.7557,3562,0.010686
games,4,hierarchy,team,42,paraphrase,0.7988,0.268,0.7261,2554,0.007662
games,6,chain,team,42,paraphrase,0.6436,0.208,0.6553,5488,0.016464
games,6,star,team,42,paraphrase,0.652,0.2035,0.7164,4942,0.014826
games,6,full,team,42,paraphrase,0.6707,0.1517,0.7544,5216,0.015648
games,6,hierarchy,team,42,paraphrase,0.428,0.2124,0.7132,4735,0.014205
games,8,chain,team,42,paraphrase,0.5265,0.2188,0.8212,6192,0.018576
games,8,star,team,42,paraphrase,0.5558,0.2631,0.7275,7561,0.022683
games,8,full,team,42,paraphrase,0.4972,0.2346,0.8025,6596,0.019788
games,8,hierarchy,team,42,paraphrase,0.5401,0.1684,0.7488,6974,0.020922
games,1,none,single_llm,43,seed,1.198,0.331,0.5324,879,0.002637
games,4,none,ensemble,43,seed,1.047,0.2166,0.6099,3321,0.009963
games,6,none,ensemble,43,seed,1.0015,0.2846,0.6149,4673,0.014019
games,8,none,ensemble,43,seed,0.6383,0.195,0.8263,5489,0.016467
games,4,chain,team,43,seed,0.5681,0.1869,0.7544,3398,0.010194
games,4,star,team,43,seed,0.7237,0.237,0.6818,3580,0.01074
games,4,full,team,43,seed,0.6188,0.1993,0.7138,3201,0.009603
games,4,hierarchy,team,43,seed,0.7236,0.2462,0.6807,3209,0.009627
games,6,chain,team,43,seed,0.4631,0.195,0.7935,5417,0.016251
games,6,star,team,43,seed,0.4681,0.1818,0.8527,4011,0.012033
games,6,full,team,43,seed,0.5528,0.1631,0.7817,4218,0.012654
games,6,hierarchy,team,43,seed,0.6359,0.1068,0.7657,4780,0.01434
games,8,chain,team,43,seed,0.5682,0.1283,0.7308,6463,0.019389
games,8,star,team,43,seed,0.5473,0.2148,0.7196,6601,0.019803
games,8,full,team,43,seed,0.308,0.1441,0.7581,5968,0.017904
games,8,hierarchy,team,43,seed,0.4077,0.1303,0.8012,6709,0.020127
games,1,none,single_llm,43,paraphrase,1.2791,0.3302,0.5609,795,0.002385
games,4,none,ensemble,43,paraphrase,1.1194,0.2746,0.5139,3189,0.009567
games,6,none,ensemble,43,paraphrase,1.0537,0.2953,0.638,4382,0.013146
games,8,none,ensemble,43,paraphrase,1.0409,0.2169,0.6465,6764,0.020292
games,4,chain,team,43,paraphrase,0.6244,0.331,0.7312,3487,0.010461
games,4,star,team,43,paraphrase,0.8158,0.2436,0.6768,3155,0.009465
games,4,full,team,43,paraphrase,0.6325,0.2494,0.7803,3672,0.011016
games,4,hierarchy,team,43,paraphrase,0.8172,0.297,0.7051,3046,0.009138
games,6,chain,team,43,paraphrase,0.699,0.2193,0.7281,4290,0.01287
games,6,star,team,43,paraphrase,0.5134,0.2302,0.789,4326,0.012978
games,6,full,team,43,paraphrase,0.6387,0.1634,0.7554,5480,0.01644
games,6,hierarchy,team,43,paraphrase,0.7023,0.2466,0.8301,4462,0.013386
games,8,chain,team,43,paraphrase,0.4781,0.1844,0.7123,4893,0.014679
games,8,star,team,43,paraphrase,0.5059,0.1616,0.7942,6625,0.019875
games,8,full,team,43,paraphrase,0.4366,0.1869,0.8012,5908,0.017724
games,8,hierarchy,team,43,paraphrase,0.4974,0.1043,0.6905,5924,0.017772
games,1,none,single_llm,44,seed,1.2111,0.2933,0.5141,701,0.002103
games,4,none,ensemble,44,seed,0.9205,0.2713,0.6741,3203,0.009609
games,6,none,ensemble,44,seed,0.6333,0.1963,0.6656,4606,0.013818
games,8,none,ensemble,44,seed,0.759,0.2796,0.7787,5767,0.017301
games,4,chain,team,44,seed,0.7978,0.2456,0.6997,3471,0.010413
games,4,star,team,44,seed,0.664,0.1336,0.7928,3269,0.009807
games,4,full,team,44,seed,0.6272,0.1685,0.744,3395,0.010185
games,4,hierarchy,team,44,seed,0.6957,0.2067,0.7779,2830,0.00849
games,6,chain,team,44,seed,0.4822,0.0863,0.7829,4218,0.012654
games,6,star,team,44,seed,0.5349,0.1596,0.8147,4222,0.012666
games,6,full,team,44,seed,0.4851,0.1916,0.8803,5273,0.015819
games,6,hierarchy,team,44,seed,0.5753,0.1145,0.8106,4724,0.014172
games,8,chain,team,44,seed,0.5527,0.128,0.7564,6505,0.019515
games,8,star,team,44,seed,0.4713,0.1431,0.766,5540,0.01662
games,8,full,team,44,seed,0.5791,0.2029,0.8274,5552,0.016656
games,8,hierarchy,team,44,seed,0.3893,0.1537,0.8521,5623,0.016869
games,1,none,single_llm,44,paraphrase,1.2614,0.4218,0.5705,772,0.002316
games,4,none,ensemble,44,paraphrase,0.7923,0.3411,0.6775,3173,0.009519
games,6,none,ensemble,44,paraphrase,0.9468,0.2635,0.5993,5292,0.015876
games,8,none,ensemble,44,paraphrase,0.8765,0.2929,0.7801,5724,0.017172
games,4,chain,team,44,paraphrase,0.7548,0.2863,0.6718,3450,0.01035
games,4,star,team,44,paraphrase,0.7413,0.2103,0.7333,3254,0.009762
games,4,full,team,44,paraphrase,0.8235,0.2457,0.7631,3302,0.009906
games,4,hierarchy,team,44,paraphrase,0.7612,0.2314,0.7344,3093,0.009279
games,6,chain,team,44,paraphrase,0.8206,0.2884,0.7463,4981,0.014943
games,6,star,team,44,paraphrase,0.5928,0.1543,0.7338,4848,0.014544
games,6,full,team,44,paraphrase,0.5945,0.2035,0.8007,4467,0.013401
games,6,hierarchy,team,44,paraphrase,0.5533,0.2728,0.7732,4612,0.013836
games,8,chain,team,44,paraphrase,0.5659,0.2092,0.7266,6702,0.020106
games,8,star,team,44,paraphrase,0.7802,0.1909,0.7881,5320,0.01596
games,8,full,team,44,paraphrase,0.4482,0.2125,0.7851,3590,0.01077
games,8,hierarchy,team,44,paraphrase,0.6141,0.2701,0.6452,7372,0.022116
games,1,none,single_llm,45,seed,0.7842,0.4063,0.5494,612,0.001836
games,4,none,ensemble,45,seed,0.9535,0.3075,0.6718,3387,0.010161
games,6,none,ensemble,45,seed,0.7688,0.1342,0.7315,5639,0.016917
games,8,none,ensemble,45,seed,0.8855,0.1089,0.6391,5858,0.017574
games,4,chain,team,45,seed,0.5707,0.2218,0.7597,2742,0.008226
games,4,star,team,45,seed,0.7577,0.214,0.7426,3144,0.009432
games,4,full,team,45,seed,0.455,0.1567,0.7804,3253,0.009759
games,4,hierarchy,team,45,seed,0.7379,0.2098,0.7468,3291,0.009873
games,6,chain,team,45,seed,0.6718,0.1709,0.7705,4710,0.01413
games,6,star,team,45,seed,0.4569,0.1657,0.7569,4985,0.014955
games,6,full,team,45,seed,0.4944,0.1126,0.7782,4556,0.013668
games,6,hierarchy,team,45,seed,0.377,0.1701,0.7862,5207,0.015621
games,8,chain,team,45,seed,0.4435,0.2291,0.746,5839,0.017517
games,8,star,team,45,seed,0.3473,0.054,0.8716,7277,0.021831
games,8,full,team,45,seed,0.4767,0.0675,0.8956,6174,0.018522
games,8,hierarchy,team,45,seed,0.4398,0.1908,0.8179,7808,0.023424
games,1,none,single_llm,45,paraphrase,1.3173,0.3862,0.4672,652,0.001956
games,4,none,ensemble,45,paraphrase,0.9466,0.3672,0.6459,3206,0.009618
games,6,none,ensemble,45,paraphrase,0.7788,0.2986,0.7108,5006,0.015018
games,8,none,ensemble,45,paraphrase,0.85,0.2285,0.742,4395,0.013185
games,4,chain,team,45,paraphrase,0.8483,0.3828,0.6246,3122,0.009366
games,4,star,team,45,paraphrase,0.7592,0.2315,0.7818,3351,0.010053
games,4,full,team,45,paraphrase,0.7452,0.2619,0.7408,4217,0.012651
games,4,hierarchy,team,45,paraphrase,0.7951,0.2678,0.6345,3026,0.009078
games,6,chain,team,45,paraphrase,0.7663,0.1813,0.6067,4815,0.014445
games,6,star,team,45,paraphrase,0.7387,0.2064,0.7278,3907,0.011721
games,6,full,team,45,paraphrase,0.6168,0.2112,0.6655,5344,0.016032
games,6,hierarchy,team,45,paraphrase,0.6982,0.26,0.7638,5113,0.015339
games,8,chain,team,45,paraphrase,0.6287,0.2481,0.6341,5439,0.016317
games,8,star,team,45,paraphrase,0.4531,0.1781,0.7744,6607,0.019821
games,8,full,team,45,paraphrase,0.6084,0.2093,0.7214,6552,0.019656
games,8,hierarchy,team,45,paraphrase,0.4619,0.1858,0.7611,4218,0.012654
games,1,none,single_llm,46,seed,1.5617,0.384,0.5083,954,0.002862
games,4,none,ensemble,46,seed,0.8583,0.2566,0.6208,3728,0.011184
games,6,none,ensemble,46,seed,0.8056,0.2347,0.7622,5080,0.01524
games,8,none,ensemble,46,seed,0.7435,0.2639,0.8823,6603,0.019809
games,4,chain,team,46,seed,0.7417,0.2268,0.8055,3008,0.009024
games,4,star,team,46,seed,0.6522,0.1285,0.7108,3034,0.009102
games,4,full,team,46,seed,0.6444,0.2408,0.8068,2908,0.008724
games,4,hierarchy,team,46,seed,0.6272,0.255,0.8163,3209,0.009627
games,6,chain,team,46,seed,0.5273,0.2197,0.705,4988,0.014964
games,6,star,team,46,seed,0.7489,0.153,0.7458,4996,0.014988
games,6,full,team,46,seed,0.4446,0.069,0.8297,5336,0.016008
games,6,hierarchy,team,46,seed,0.5105,0.1397,0.7265,4728,0.014184
games,8,chain,team,46,seed,0.4404,0.1129,0.8596,6698,0.020094
games,8,star,team,46,seed,0.5039,0.1587,0.8336,6135,0.018405
games,8,full,team,46,seed,0.4439,0.0926,0.8269,6618,0.019854
games,8,hierarchy,team,46,seed,0.4284,0.0802,0.7923,6269,0.018807
games,1,none,single_llm,46,paraphrase,0.9964,0.4405,0.5776,1002,0.003006
games,4,none,ensemble,46,paraphrase,0.9331,0.2831,0.5434,3266,0.009798
games,6,none,ensemble,46,paraphrase,0.9225,0.2467,0.6395,3850,0.01155
games,8,none,ensemble,46,paraphrase,0.9412,0.2298,0.6879,5486,0.016458
games,4,chain,team,46,paraphrase,0.7518,0.2688,0.6994,3353,0.010059
games,4,star,team,46,paraphrase,0.9039,0.2793,0.7781,3662,0.010986
games,4,full,team,46,paraphrase,0.787,0.2285,0.7905,3543,0.010629
games,4,hierarchy,team,46,paraphrase,0.8449,0.2018,0.6779,3112,0.009336
games,6,chain,team,46,paraphrase,0.7296,0.2339,0.7715,5431,0.016293
games,6,star,team,46,paraphrase,0.7215,0.253,0.6928,5031,0.015093
games,6,full,team,46,paraphrase,0.5108,0.1188,0.7403,5435,0.016305
games,6,hierarchy,team,46,paraphrase,0.6677,0.2955,0.7435,5974,0.017922
games,8,chain,team,46,paraphrase,0.5944,0.2142,0.661,7110,0.02133
games,8,star,team,46,paraphrase,0.4765,0.1575,0.8191,7141,0.021423
games,8,full,team,46,paraphrase,0.6099,0.1488,0.7625,6361,0.019083
games,8,hierarchy,team,46,paraphrase,0.6249,0.2555,0.7634,7663,0.022989
games,1,none,single_llm,47,seed,1.3346,0.3359,0.608,936,0.002808
games,4,none,ensemble,47,seed,1.1398,0.3093,0.6515,3130,0.00939
games,6,none,ensemble,47,seed,0.8873,0.311,0.716,5018,0.015054
